199.39601 , 4 , 101.985


3.09194 , 2.47823 , 0.551

5.57017 , 2.44136 , 0.569

8.01153 , 2.44485 , 0.418

10.45639 , 2.42902 , 0.382

12.88541 , 2.3937 , 0.237

15.27911 , 2.39426 , 0.673

17.67337 , 2.3929 , 0.268

20.06627 , 2.39347 , 0.419

22.45975 , 2.39942 , 0.654

24.85916 , 2.40237 , 0.614

27.26153 , 2.40153 , 0.884

29.66306 , 2.39197 , 0.083

32.05503 , 2.36412 , 0.63

34.41915 , 2.37202 , 0.478

36.79116 , 2.38 , 0.5

39.17117 , 2.38446 , 0.418

41.55563 , 2.36829 , 0.188

43.92392 , 2.35579 , 0.559

46.27971 , 2.36861 , 0.28

48.64832 , 2.37379 , 0.569

51.02211 , 2.36192 , 0.508

53.38404 , 2.35769 , 0.871

55.74172 , 2.36606 , 0.554

58.10778 , 2.35198 , 0.861

60.45977 , 2.34053 , 0.538

62.8003 , 2.33992 , 0.145

65.14022 , 2.35183 , 0.831

67.49205 , 2.35045 , 0.496

69.8425 , 2.34454 , 0.892

72.18704 , 2.35102 , 0.621

74.53806 , 2.34815 , 0.154

76.88621 , 2.35311 , 0.124

79.23932 , 2.33494 , 0.884

81.57426 , 2.33107 , 0.688

83.90533 , 2.35914 , 0.332

86.26446 , 2.35526 , 0.7

88.61972 , 2.35058 , 0.824

90.9703 , 2.34465 , 0.612

93.31495 , 2.34065 , 0.649

95.65559 , 2.33019 , 0.719

97.98579 , 2.31754 , 0.449

100.30333 , 2.32909 , 0.696

102.63243 , 2.33219 , 0.636

104.96462 , 2.34232 , 0.625

107.30693 , 2.34609 , 0.843

109.65302 , 2.34122 , 0.781

111.99424 , 2.35133 , 0.67

114.34557 , 2.34153 , 0.566

116.6871 , 2.33784 , 0.817

119.02493 , 2.35689 , 0.714

121.38182 , 2.35635 , 0.68

123.73817 , 2.35945 , 0.421

126.09762 , 2.35909 , 0.56

128.45671 , 2.34691 , 0.835

130.80362 , 2.33993 , 0.352

133.14355 , 2.33699 , 0.79

135.48054 , 2.34821 , 0.433

137.82874 , 2.35744 , 0.665

140.18618 , 2.35492 , 0.841

142.5411 , 2.35454 , 0.701

144.89564 , 2.34843 , 0.323

147.24407 , 2.34427 , 0.287

149.58834 , 2.34817 , 0.284

151.93651 , 2.35371 , 0.576

154.29022 , 2.3385 , 0.744

156.62871 , 2.34535 , 0.588

158.97407 , 2.35344 , 0.317

161.32751 , 2.34732 , 0.465

163.67484 , 2.33327 , 0.508

166.0081 , 2.33094 , 0.865

168.33904 , 2.34175 , 0.711

170.68079 , 2.34004 , 0.736

173.02082 , 2.34833 , 0.618

175.36915 , 2.33906 , 0.611

177.70821 , 2.3192 , 0.581

180.02742 , 2.32393 , 0.279

182.35134 , 2.31818 , 0.542

184.66952 , 2.31825 , 0.186

186.98776 , 2.32697 , 0.768

189.31473 , 2.33899 , 0.577

191.65372 , 2.34052 , 0.615

193.99424 , 2.33242 , 0.763

