208.88 , 4 , 83.3


0.62067 , 2.85308 , 0.214

3.47375 , 2.83146 , 0.499

6.30521 , 2.80724 , 0.107

9.11244 , 2.83118 , 0.442

11.94362 , 2.84195 , 0.482

14.78557 , 2.96559 , 0.183

17.75116 , 2.96306 , 0.18

20.71422 , 2.84436 , 0.275

23.55857 , 2.83578 , 0.72

26.39435 , 2.82326 , 0.908

29.21761 , 2.85953 , 0.721

32.07714 , 2.94325 , 0.492

35.0204 , 2.9157 , 0.48

37.93609 , 2.90855 , 0.493

40.84464 , 3.04404 , 0.171

43.88868 , 3.1318 , 0.609

47.02048 , 3.13576 , 0.343

50.15624 , 3.01556 , 0.38

53.1718 , 2.98536 , 0.419

56.15716 , 3.04592 , 0.317

59.20308 , 3.06863 , 0.131

62.27171 , 3.04395 , 0.295

65.31566 , 3.00313 , 0.347

68.31879 , 2.87869 , 0.536

71.19749 , 2.97138 , 0.293

74.16887 , 3.07116 , 0.668

77.24003 , 3.05035 , 0.753

80.29037 , 2.93179 , 0.515

83.22217 , 2.82849 , 0.294

86.05066 , 2.87888 , 0.496

88.92954 , 3.04789 , 0.51

91.97743 , 3.13126 , 0.654

95.1087 , 3.08925 , 0.452

98.19795 , 3.0625 , 0.812

101.26045 , 2.98193 , 0.103

104.24238 , 2.93889 , 0.592

107.18127 , 3.08518 , 0.417

110.26646 , 3.24303 , 0.503

113.50948 , 3.11582 , 0.197

116.6253 , 3.00535 , 0.61

119.63065 , 3.02963 , 0.333

122.66028 , 3.06732 , 0.448

125.7276 , 2.97509 , 0.42

128.70269 , 2.8311 , 0.486

131.53379 , 2.83069 , 0.471

134.36448 , 2.82048 , 0.243

137.18496 , 2.8285 , 0.401

140.01346 , 2.82527 , 0.187

142.83874 , 2.81362 , 0.2

145.65236 , 2.81563 , 0.308

148.46799 , 2.82945 , 0.455

151.29744 , 2.83172 , 0.269

154.12916 , 2.87328 , 0.116

157.00244 , 3.10146 , 0.16

160.1039 , 3.12814 , 0.064

163.23203 , 2.9052 , 0.717

166.13723 , 3.01921 , 0.406

169.15645 , 3.08361 , 0.422

172.24006 , 3.01021 , 0.202

175.25027 , 2.86115 , 0.516

178.11142 , 2.83058 , 0.211

180.942 , 2.96533 , 0.5

183.90733 , 3.14766 , 0.353

187.05499 , 3.04792 , 0.239

190.10291 , 2.85675 , 0.834

192.95966 , 2.82759 , 0.781

195.78726 , 2.82368 , 0.842

198.61093 , 2.82401 , 0.672

201.43495 , 3.51704 , 0.798

